label,type,burnstatus,owning_age,StartDate,EndDate,pct_burn,area_ha
Humphries Bybera Rd/NP/W/2016/001,WF,OUT,QPWS,2016-12-06,2016-12-20,80,120.3053683
Allies Creek State Forest/NP/W/2016/001,WF,OUT,QPWS,2016-12-07,2016-11-30,70,16819.5956
Auburn State Forest/NP/W/2016/002,WF,OUT,QPWS,2016-12-07,2016-10-31,70,1432.119035
Tully Gorge National Park/NP/W/2016/002,WF,OUT,QPWS,2016-12-07,2016-12-08,75,1.60742411
Littleton National Park/NP/W/2016/003,WF,OUT,QPWS,2016-12-07,2016-12-11,80,5519.382604
Littleton National Park/NP/W/2016/002,WF,OUT,QPWS,2016-12-07,2016-12-11,75,2045.258666
Girringun National Park/NP/W/2016/004,WF,OUT,QPWS,2016-12-07,2016-12-23,100,9.54856607
Baldy Mountain Forest Reserve/NP/W/2016/003,WF,OUT,QPWS,2016-12-08,2016-12-23,80,1239.656959
Great Sandy National Park/NP/W/2016/008,WF,OUT,QPWS,2016-12-09,2016-12-12,100,1.02913635
Jardine River National Park/NP/W/2016/002,WF,OUT,QPWS,2016-12-10,2016-12-20,95,5124.894458
Bowling Green Bay National Park/NP/W/2016/003,WF,OUT,QPWS,2016-12-10,2016-12-11,0,86.00791462
Boodjamulla (Lawn Hill) National Park/NP/W/2016/003,WF,OUT,QPWS,2016-12-11,2016-12-12,70,3480.390885
Boomerang/NP/W/2017/001,WF,OUT,QPWS,2016-12-12,2016-12-23,70,41947.30904
Carnarvon National Park/NP/W/2016/009,WF,OUT,QPWS,2016-12-14,2016-12-20,60,136.937133
Bringalily State Forest/NP/W/2016/002,WF,OUT,QPWS,2016-12-15,2016-12-20,100,23.44265642
Kutini-Payamu (Iron Range) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/001,WF,OUT,QPWS,2016-12-15,2016-12-15,95,3873.803634
Kutini-Payamu (Iron Range) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/002,WF,OUT,QPWS,2016-12-15,2016-12-15,65,1497.192096
Kutini-Payamu (Iron Range) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/003,WF,OUT,QPWS,2016-12-15,2016-12-15,70,65.4519245
Munga-Thirri National Park/NP/W/2016/002,WF,OUT,QPWS,2016-12-17,2016-12-18,50,149.3492793
Ext to Russell River National Park/NP/W/2016/001,WF,OUT,QPWS,2016-12-18,2016-12-18,80,4.66121166
Teerk Roo Ra National Park/NP/W/2016/001,WF,OUT,QPWS,2016-12-21,2016-12-21,0,0.21610616
Albinia National Park/NP/W/2016/001,WF,OUT,QPWS,2016-12-23,2015-12-25,100,41.74082721
Barakula State Forest/NP/W/2017/001,WF,OUT,QPWS,2016-12-27,2017-01-29,0,37.02903557
Barakula State Forest/NP/W/2016/009,WF,OUT,QPWS,2016-12-27,2017-01-17,80,3751.981091
Kumbarilla State Forest/NP/W/2016/005,WF,OUT,QPWS,2016-12-27,2016-12-29,80,16.91744981
Mount Trapyard/NP/W/2016/001,WF,OUT,QPWS,2016-12-28,2017-01-05,1,0.00574147
Chillagoe-Mungana Caves National Park/NP/W/2017/001,WF,OUT,QPWS,2016-12-28,2016-12-29,0,1147.638887
Kindon Holding/NP/W/2017/001,WF,OUT,QPWS,2016-12-29,2017-02-03,90,2427.971058
Barakula State Forest/NP/W/2016/007,WF,OUT,QPWS,2016-12-30,2017-01-03,0,54.07222591
Barakula State Forest/NP/W/2016/008,WF,OUT,QPWS,2016-12-30,2017-02-07,80,1325.974697
Woondum National Park/NP/W/2017/001,WF,OUT,QPWS,2016-12-31,2017-01-01,100,0.02206651
Townsville Town Common Regional Park/NP/W/2017/001,WF,OUT,QPWS,2017-01-01,2017-01-04,75,35.28196312
Great Sandy National Park/NP/W/2017/001,WF,OUT,QPWS,2017-01-02,2017-01-04,60,0.7844323
Barakula State Forest/NP/W/2017/002,WF,OUT,QPWS,2017-01-17,2017-01-20,80,9.32645304
Woroon State Forest 2/NP/W/2017/001,WF,OUT,QPWS,2017-01-18,2017-01-20,60,6.18015702
Alligator Creek State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-01-19,2017-01-23,50,2698.409194
Noosa National Park/NP/W/2017/001,WF,OUT,QPWS,2017-01-19,2017-03-03,90,843.8189078
Wonbah State Forest 2/NP/W/2017/001,WF,OUT,QPWS,2017-01-20,2017-01-23,0,145.5812129
Bowling Green Bay National Park/NP/W/2017/002,WF,OUT,QPWS,2017-01-23,2017-01-24,75,73.86693515
Barakula State Forest/NP/W/2016/006,WF,OUT,QPWS,2017-01-23,2017-01-23,0,49.84258366
Bribie Island National Park/NP/W/2017/001,WF,OUT,QPWS,2017-01-24,2017-02-14,95,6.22888829
Muundhi (Jack River) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/001,WF,OUT,QPWS,2017-01-25,2017-01-25,50,430710.1695
Boondandilla State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-01-27,2017-02-10,90,67.56138993
Wietalaba National Park/NP/W/2017/001,WF,OUT,QPWS,2017-01-27,2017-02-24,50,1981.815727
Bowling Green Bay National Park/NP/W/2017/001,WF,OUT,QPWS,2017-01-27,2017-01-31,75,56.49843145
Glass House Mountains National Park/NP/W/2017/001,WF,OUT,QPWS,2017-01-31,2017-02-13,90,62.28591146
Mount Coolum National Park/NP/W/2017/001,WF,OUT,QPWS,2017-02-02,2017-02-06,80,2.41081592
Coominglah State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-02-04,2017-03-03,70,4784.158472
Mount Coolum National Park/NP/W/2017/002,WF,OUT,QPWS,2017-02-07,2017-02-04,90,1.90356403
Belington Hut State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-02-13,2017-03-08,90,35181.32166
Dawes National Park/NP/W/2017/001,WF,OUT,QPWS,2017-02-14,2017-03-02,80,874.3351227
Curtis Island National Park/NP/W/2017/001,WF,OUT,QPWS,2017-02-15,2017-02-22,85,925.5839209
Benarkin State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-02-15,2017-02-19,80,13.1038068
Glassford State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-02-15,2017-03-07,90,2113.074547
Burrum Coast National Park/NP/W/2017/001,WF,OUT,QPWS,2017-02-19,2017-02-21,80,0.3959269
Albinia National Park/NP/W/2017/001,WF,OUT,QPWS,2017-02-26,2017-03-03,95,1115.841051
D'Aguilar National Park/NP/W/2017/001,WF,OUT,QPWS,2017-02-28,2017-03-15,100,0.67149396
Beeron National Park/NP/W/2017/001,WF,OUT,QPWS,2017-03-01,2017-03-03,80,942.0293984
Glen Rock State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-03-03,2017-03-20,80,266.5037148
Burrum Coast National Park/NP/W/2017/002,WF,OUT,QPWS,2017-03-04,2017-03-06,95,276.4034936
Littabella National Park/NP/W/2017/001,WF,OUT,QPWS,2017-03-10,2017-03-11,90,0.18764467
Burleigh Head National Park/NP/W/2017/001,WF,OUT,QPWS,2017-03-11,2017-03-13,100,0.14229128
D'Aguilar National Park/NP/W/2017/002,WF,OUT,QPWS,2017-03-18,2017-03-28,75,0.20909353
Bamaga Rd S boundary/NP/W/2017/001,WF,OUT,QPWS,2017-03-20,2016-09-01,0,13438.46879
Heathlands Regional Park/NP/W/2017/003,WF,OUT,QPWS,2017-03-20,2016-02-18,0,1514.964656
Bradford Crk - Bridge Crk/NP/W/2017/001,WF,OUT,QPWS,2017-03-20,2016-12-01,0,13438.46879
Heathlands Regional Park/NP/W/2017/002,WF,OUT,QPWS,2017-03-20,2016-12-20,0,26834.93667
Girringun National Park/NP/W/2017/002,WF,OUT,QPWS,2017-04-07,2016-12-07,90,950.2166869
Girringun National Park/NP/W/2017/003,WF,OUT,QPWS,2017-04-07,2016-12-07,80,764.9478363
Inorunie/NP/W/2017/001,WF,OUT,QPWS,2017-04-21,2017-04-27,75,11557.52924
Entrona/NP/W/2017/001,WF,OUT,QPWS,2017-04-21,2017-04-27,75,442.8534318
Inorunie/NP/W/2017/002,WF,OUT,QPWS,2017-04-21,2017-09-21,100,0.12001663
Carnarvon National Park/NP/W/2017/001,WF,OUT,QPWS,2017-05-31,2017-06-09,95,1046.838809
Mapleton National Park/NP/W/2017/001,WF,OUT,QPWS,2017-06-12,2017-06-14,80,52.08674105
Mutton Hole Wetlands Conservation Park/NP/W/2018/001,WF,OUT,QPWS,2017-06-18,2017-06-19,90,601.9246324
Strathhaven-Olkola/NP/W/2017/001,WF,OUT,QPWS,2017-06-30,2017-07-10,80,10095.97403
Deepwater National Park/NP/W/2017/001,WF,OUT,QPWS,2017-07-03,2017-07-06,100,0.23919121
Beerwah State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-07-18,2017-08-25,85,190.1881816
Mount Toby State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-07-25,2017-08-04,80,118.8614049
Great Sandy National Park/NP/W/2017/002,WF,OUT,QPWS,2017-07-30,2017-07-30,80,0.01559016
Heathlands Resources Reserve/NP/W/2018/001,WF,OUT,QPWS,2017-07-31,2017-07-31,80,5695.133714
Mount Barney National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-02,2017-08-02,100,8.56023772
Nerang National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-02,2017-08-11,75,56.93681193
Palmer Goldfield Resources Reserve/NP/W/2017/001,WF,OUT,QPWS,2017-08-03,2017-09-25,85,5596.471246
Barakula State Forest/NP/W/2017/003,WF,OUT,QPWS,2017-08-10,2017-09-27,80,1353.674102
Mt Moon/NP/W/2017/001,WF,OUT,QPWS,2017-08-13,2017-08-22,90,39.03675694
Mount Barney National Park/NP/W/2017/002,WF,OUT,QPWS,2017-08-13,2017-08-23,95,994.9746916
Mount Barney National Park/NP/W/2017/003,WF,OUT,QPWS,2017-08-14,2017-08-23,90,20.5919576
Western Creek State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-08-14,2017-08-21,95,21.05421914
Expedition National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-15,2017-09-17,100,17153.01744
Staines Road/NP/W/2017/001,WF,OUT,QPWS,2017-08-15,2017-08-31,90,411.7945228
Thiess/NP/W/2017/001,WF,OUT,QPWS,2017-08-16,2017-10-03,90,762.4529868
Zamia State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-08-17,2017-08-25,70,2701.023893
Main Range National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-18,2017-09-08,80,218.0919031
Great Sandy National Park/NP/W/2017/004,WF,OUT,QPWS,2017-08-18,2017-10-03,80,2353.996212
Paluma Range National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-18,2017-08-20,80,115.1876421
Crows Nest National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-18,2017-09-04,100,0.13955905
Great Sandy National Park/NP/W/2017/003,WF,OUT,QPWS,2017-08-19,2017-08-31,100,2.84424091
Tewantin National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-19,2017-09-05,95,138.673716
Byfield National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-19,2017-09-08,85,17809.56747
Bellthorpe National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-20,2017-08-21,95,7.8260239
Mt Kilcoy/NP/W/2017/001,WF,OUT,QPWS,2017-08-20,2017-10-01,90,503.4745436
Girringun National Park/NP/W/2017/006,WF,OUT,QPWS,2017-08-21,2017-09-01,80,149.9552934
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/002,WF,OUT,QPWS,2017-08-21,2017-08-30,75,3263.00471
Mount Blarney Conservation Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-22,2017-08-25,60,32.13641573
Girramay National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-23,2017-08-28,95,1.39485097
Bowling Green Bay National Park/NP/W/2017/004,WF,OUT,QPWS,2017-08-25,2017-08-26,90,8.90076875
Bowling Green Bay National Park/NP/W/2017/003,WF,OUT,QPWS,2017-08-25,2017-08-27,90,109.0361879
Main Range National Park/NP/W/2017/002,WF,OUT,QPWS,2017-08-28,2017-09-08,80,37.08485136
Girringun National Park/NP/W/2017/008,WF,OUT,QPWS,2017-08-28,2017-09-01,80,102.5348316
Girringun National Park/NP/W/2017/007,WF,OUT,QPWS,2017-08-28,2017-10-04,100,10.38090216
Forty Mile Scrub National Park/NP/W/2017/001,WF,OUT,QPWS,2017-08-28,2017-09-04,85,7111.086038
Girramay National Park/NP/W/2017/002,WF,OUT,QPWS,2017-08-29,2017-10-16,80,573.9562558
Girringun National Park/NP/W/2017/009,WF,OUT,QPWS,2017-08-30,2017-09-04,90,29.65706291
Girramay National Park/NP/W/2017/003,WF,OUT,QPWS,2017-08-30,2017-08-31,95,1.32309698
Girramay National Park/NP/W/2017/004,WF,OUT,QPWS,2017-08-30,2017-08-30,80,2.05739125
Herberton Range State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-08-30,2017-09-07,70,1172.017403
Ben Mohr State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-08-30,2017-09-11,60,589.1010642
Wattlecamp/NP/W/2017/001,WF,OUT,QPWS,2017-08-30,2017-09-11,98,468.5026839
Dangore State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-08-31,2017-10-09,80,181.2931589
Mount Stowe State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-09-01,2017-09-11,100,0.89557577
Conondale National Park/NP/W/2017/001,WF,OUT,QPWS,2017-09-02,2017-09-21,80,229.4934991
Paluma Range National Park/NP/W/2017/002,WF,OUT,QPWS,2017-09-03,2017-09-29,70,784.2740752
Byfield State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-09-03,2017-09-15,90,12.03557572
Stiller/NP/W/2017/001,WF,OUT,QPWS,2017-09-04,2017-09-21,70,1966.165381
Oakvale State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-09-04,2017-10-02,55,56375.39196
Annan River (Yuku Baja-Muliku) Resources Reserve/NP/W/2017/001,WF,OUT,QPWS,2017-09-04,2017-09-04,90,1.30419978
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/003,WF,OUT,QPWS,2017-09-04,2017-09-22,70,574.0550936
Lonesome proposed NP/NP/W/2017/001,WF,OUT,QPWS,2017-09-05,2017-09-20,85,1046.423652
Elsley corner/NP/W/2017/001,WF,OUT,QPWS,2017-09-06,2017-09-12,100,5.05666203
Danbulla State Forest 1/NP/W/2017/001,WF,OUT,QPWS,2017-09-07,2017-09-07,70,1.48237186
Eungella National Park/NP/W/2017/001,WF,OUT,QPWS,2017-09-07,2017-09-18,60,148.0518692
Wondai State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-09-07,2017-10-11,90,3239.960571
D'Aguilar National Park/NP/W/2017/003,WF,OUT,QPWS,2017-09-09,2017-09-09,50,0.02686222
Waterfall Ck/NP/W/2017/001,WF,OUT,QPWS,2017-09-09,2017-10-01,95,3900.019449
Conondale National Park/NP/W/2017/002,WF,OUT,QPWS,2017-09-10,2017-10-01,80,354.0571999
Wrattens National Park/NP/W/2017/001,WF,OUT,QPWS,2017-09-10,2017-09-18,95,949.9892159
Conondale National Park/NP/W/2017/004,WF,OUT,QPWS,2017-09-11,2017-09-21,90,422.4266585
Main Range National Park/NP/W/2017/003,WF,OUT,QPWS,2017-09-11,2017-09-26,80,1234.041179
Conondale National Park/NP/W/2017/003,WF,OUT,QPWS,2017-09-11,2017-09-29,90,4.47675966
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/004,WF,OUT,QPWS,2017-09-11,2017-10-09,75,10375.75787
Burrum Coast National Park/NP/W/2017/003,WF,OUT,QPWS,2017-09-11,2017-10-13,90,180.5563412
Girramay National Park/NP/W/2017/006,WF,OUT,QPWS,2017-09-12,2017-09-12,80,0.71060696
Girramay National Park/NP/W/2017/005,WF,OUT,QPWS,2017-09-12,2017-09-25,90,230.8229701
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/001,WF,OUT,QPWS,2017-09-13,2017-09-19,90,1299.829693
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/005,WF,OUT,QPWS,2017-09-13,2017-10-23,75,2533.745594
Conondale National Park/NP/W/2017/005,WF,OUT,QPWS,2017-09-13,2017-10-01,90,3.44319236
Tuan State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-09-13,2017-10-05,85,57.35588954
Grey Peaks National Park/NP/W/2018/001,WF,OUT,QPWS,2017-09-13,2017-09-15,70,11356.62656
Great Sandy National Park/NP/W/2017/006,WF,OUT,QPWS,2017-09-14,2017-10-03,80,789.9556623
Great Sandy National Park/NP/W/2017/005,WF,OUT,QPWS,2017-09-15,2017-10-17,80,321.4068708
Glen Idle Nursery/NP/W/2017/001,WF,OUT,QPWS,2017-09-17,2017-09-17,75,0.74517318
Ext to Russell River National Park/NP/W/2017/001,WF,OUT,QPWS,2017-09-17,2017-09-18,65,15.99057375
Conondale National Park/NP/W/2017/007,WF,OUT,QPWS,2017-09-17,2017-10-01,80,413.7140375
Conondale National Park/NP/W/2017/006,WF,OUT,QPWS,2017-09-17,2017-10-01,90,5.6721834
Attica SF/NP/W/2017/001,WF,OUT,QPWS,2017-09-18,2017-10-02,65,18104.54982
Wondai State Forest/NP/W/2017/002,WF,OUT,QPWS,2017-09-19,2017-10-11,85,59.65815401
Burleigh Knoll Conservation Park/NP/W/2017/001,WF,OUT,QPWS,2017-09-19,2017-09-19,1,0.00113281
Koolbellup SF/NP/W/2017/001,WF,OUT,QPWS,2017-09-19,2017-10-02,65,13679.99373
Stephenton State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-09-21,2017-10-03,75,1723.945116
Castle Rock fire/NP/W/2017/001,WF,OUT,QPWS,2017-09-22,2016-10-03,85,2174.107119
Black Mountain National Park/NP/W/2017/001,WF,OUT,QPWS,2017-09-22,2017-10-05,100,17.58262878
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/006,WF,OUT,QPWS,2017-09-22,2017-10-09,80,1059.329531
D'Aguilar National Park/NP/W/2017/005,WF,OUT,QPWS,2017-09-23,2017-09-24,0,0.21241515
D'Aguilar National Park/NP/W/2017/004,WF,OUT,QPWS,2017-09-23,2017-10-23,90,79.58724357
Expedition (Limited Depth) National Park/NP/W/2017/001,WF,OUT,QPWS,2017-09-23,2017-10-04,100,1984.741286
Barakula State Forest/NP/W/2017/004,WF,OUT,QPWS,2017-09-24,2017-10-03,80,807.6339574
Dunmore State Forest/NP/W/2016/001,WF,OUT,QPWS,2017-09-26,2017-10-04,0,1.11890909
"Albinia (Rolleston - Springsure Rd, Proposed NP)/NP/W/2017/001",WF,OUT,QPWS,2017-09-26,2017-10-02,95,58.75093376
Staaten River National Park/NP/W/2017/001,WF,OUT,QPWS,2017-09-27,2017-09-29,100,878.5155552
Warrong/NP/W/2017/001,WF,OUT,QPWS,2017-09-28,2017-10-02,0,3.93046917
Girringun National Park/NP/W/2017/010,WF,OUT,QPWS,2017-09-28,2017-10-15,68,62.64111075
Wondai State Forest/NP/W/2017/003,WF,OUT,QPWS,2017-09-29,2017-10-11,95,332.483705
Kuranda State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-10-02,2017-10-04,60,136.1901852
Palmer Goldfield Resources Reserve/NP/W/2018/001,WF,OUT,QPWS,2017-10-03,2017-11-30,80,13516.14339
Ext to Russell River National Park/NP/W/2017/002,WF,OUT,QPWS,2017-10-06,2017-10-15,75,66.67737527
Ngalba Bulal National Park/NP/W/2017/001,WF,OUT,QPWS,2017-10-08,2017-10-16,75,2193.445799
Adjoining Daintree National Park/NP/W/2017/001,WF,OUT,QPWS,2017-10-09,2017-10-16,100,0.01686167
Staaten River National Park/NP/W/2017/002,WF,OUT,QPWS,2017-10-10,2017-10-17,85,176716.334
Paluma Range National Park/NP/W/2017/003,WF,OUT,QPWS,2017-10-11,2017-10-16,85,221.954511
Hann Tableland National Park/NP/W/2017/001,WF,OUT,QPWS,2017-10-15,2017-10-16,70,65.53279995
Girraween National Park/NP/W/2017/002,WF,OUT,QPWS,2017-10-20,2017-11-06,10,0.17761214
Tinowon State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-10-25,2017-10-30,60,262.8427748
Bouldercombe Gorge Resources Reserve/NP/W/2017/001,WF,OUT,QPWS,2017-10-26,2017-10-30,65,103.305513
Mount Walsh National Park/NP/W/2017/001,WF,OUT,QPWS,2017-10-26,2017-12-21,50,736.425908
Forty Mile Scrub National Park/NP/W/2017/002,WF,OUT,QPWS,2017-10-27,2017-11-28,80,241.3860253
Mount Walsh National Park/NP/W/2017/002,WF,OUT,QPWS,2017-10-27,2017-11-30,50,887.4978158
Donald Creed Fire/NP/W/2017/001,WF,OUT,QPWS,2017-10-28,2017-11-10,80,973.232867
Staaten River National Park/NP/W/2017/003,WF,OUT,QPWS,2017-10-28,2017-11-02,85,34031.62112
Carnarvon Station Fire/NP/W/2017/001,WF,OUT,QPWS,2017-10-28,2017-11-27,70,28316.4788
Great Sandy National Park/NP/W/2017/007,WF,OUT,QPWS,2017-10-29,2017-11-03,100,4.75512266
Tewantin National Park/NP/W/2017/002,WF,OUT,QPWS,2017-10-31,2017-11-08,90,83.29950219
Mount Barney National Park/NP/W/2017/004,WF,OUT,QPWS,2017-11-03,2017-11-10,80,26.28100438
Percy Isles National Park/NP/W/2017/001,WF,OUT,QPWS,2017-11-03,2017-11-03,100,28.27704672
Forrest State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-11-03,2017-11-12,55,5830.332728
Warrong/NP/W/2017/002,WF,OUT,QPWS,2017-11-03,2017-11-11,50,584.1618963
Carnarvon National Park/NP/W/2017/002,WF,OUT,QPWS,2017-11-03,2017-11-20,50,15669.59527
Macleay SF/NP/W/2017/001,WF,OUT,QPWS,2017-11-03,2017-11-12,40,114.9527157
Oakvale State Forest/NP/W/2017/002,WF,OUT,QPWS,2017-11-04,2017-11-12,50,160.5916396
Cape Palmerston National Park/NP/W/2017/001,WF,OUT,QPWS,2017-11-05,2017-11-14,75,4968.769813
Bribie Island National Park/NP/W/2017/002,WF,OUT,QPWS,2017-11-05,2017-11-10,80,53.10133787
Rinyirru (Lakefield) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/002,WF,OUT,QPWS,2017-11-06,2017-11-10,70,16712.08076
Palmgrove National Park (Scientific)/NP/W/2017/001,WF,OUT,QPWS,2017-11-06,2017-11-20,75,61.63070208
Littleton National Park/NP/W/2017/001,WF,OUT,QPWS,2017-11-06,2017-11-12,95,29017.91619
Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/007,WF,OUT,QPWS,2017-11-06,2017-11-21,50,23.52211583
Kirrama National Park/NP/W/2018/001,WF,OUT,QPWS,2017-11-07,2017-11-09,90,773.2779253
Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/NP/W/2018/001,WF,OUT,QPWS,2017-11-10,2017-12-01,0,20864.62778
Bribie Island National Park/NP/W/2017/003,WF,OUT,QPWS,2017-11-11,2017-11-23,100,4.66080066
Bowling Green Bay National Park/NP/W/2017/005,WF,OUT,QPWS,2017-11-15,2017-11-20,70,95.95540091
Kinrara National Park/NP/W/2018/001,WF,OUT,QPWS,2017-11-18,2017-11-19,80,1147.108791
Rungulla National Park/NP/W/2018/001,WF,OUT,QPWS,2017-11-18,2017-11-19,85,2909.494152
Whetstone State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-11-22,2017-11-27,90,16.62170214
Blackbraes National Park/NP/W/2017/001,WF,OUT,QPWS,2017-11-27,2017-12-15,85,2297.481217
Canyon Resources Reserve/NP/W/2017/001,WF,OUT,QPWS,2017-11-27,2017-12-14,80,20366.895
Chesterton Range National Park/NP/W/2017/001,WF,OUT,QPWS,2017-12-05,2017-12-18,80,699.2862458
Outstation/NP/W/2017/001,WF,OUT,QPWS,2017-12-06,2017-12-24,40,876.1663028
Bulleringa National Park/NP/W/2017/001,WF,OUT,QPWS,2017-12-06,2018-01-03,95,125169.4576
Blackbraes National Park/NP/W/2017/002,WF,OUT,QPWS,2017-12-11,2017-12-20,90,381.6694601
Boodjamulla (Lawn Hill) National Park/NP/W/2017/001,WF,OUT,QPWS,2017-12-12,2017-12-18,80,2803.115472
Staaten River National Park/NP/W/2017/004,WF,OUT,QPWS,2017-12-13,2017-12-31,80,16795.11412
Staaten River National Park/NP/W/2017/005,WF,OUT,QPWS,2017-12-13,2018-01-03,80,433476.7593
Springvale Wildfire/NP/W/2017/001,WF,OUT,QPWS,2017-12-13,2017-12-28,60,9982.888654
Serocold State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-12-14,2017-12-30,40,112.6368892
Biniirr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/002,WF,OUT,QPWS,2017-12-14,2018-01-08,0,158.0501608
Biniirr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/003,WF,OUT,QPWS,2017-12-15,2018-01-09,75,822.0558435
Biniirr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2017/001,WF,OUT,QPWS,2017-12-15,2018-01-08,0,151.2614589
Keppel Sands Conservation Park/NP/W/2017/002,WF,OUT,QPWS,2017-12-16,2017-12-21,90,110.3960319
Presho State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-12-16,2018-01-02,70,1372.691931
Mount Windsor National Park/NP/W/2017/001,WF,OUT,QPWS,2017-12-16,2018-01-01,80,17617.54873
Wondai State Forest/NP/W/2017/004,WF,OUT,QPWS,2017-12-18,2018-01-10,75,418.7825638
Kalpowar State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-12-18,2017-12-31,85,346.5436418
Kumbarilla State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-12-19,2017-12-23,85,28.59165566
Yelarbon State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-12-21,2017-12-22,70,31.22499867
Tierawoomba State Forest/NP/W/2017/001,WF,OUT,QPWS,2017-12-21,2018-01-31,60,14227.63533
Dalrymple National Park/NP/W/2017/001,WF,OUT,QPWS,2017-12-25,2017-12-26,75,10.3572078
Kroombit Tops National Park/NP/W/2018/001,WF,OUT,QPWS,2017-12-25,2018-01-12,90,21.35034229
Kellys landing/NP/W/2017/001,WF,OUT,QPWS,2017-12-25,2018-02-01,70,2698.985465
Ravenshoe State Forest 3/NP/W/2017/001,WF,OUT,QPWS,2017-12-26,2018-01-02,85,0.02062467
Cudmore Resources Reserve/NP/W/2017/001,WF,OUT,QPWS,2017-12-28,2018-01-03,0,36.5671724
Mistake creek/NP/W/2018/001,WF,OUT,QPWS,2017-12-28,2018-02-12,60,9655.08641
Great Sandy National Park/NP/W/2017/008,WF,OUT,QPWS,2017-12-30,2017-12-31,100,0.10746692
Boodjamulla (Lawn Hill) National Park/NP/W/2018/001,WF,OUT,QPWS,2018-01-02,2018-01-07,40,7071.81484
White Mountains Resources Reserve/NP/W/2018/001,WF,OUT,QPWS,2018-01-03,2018-01-22,70,17910.71991
Girringun National Park/NP/W/2018/001,WF,OUT,QPWS,2018-01-03,2018-01-29,85,21435.23188
Barakula State Forest/NP/W/2018/001,WF,OUT,QPWS,2018-01-04,2018-01-19,90,529.5043991
